,expReturns,expRisk,SharpeRatio
0,16.701579291345837,20.76637725363305,0.5634867915778936
1,17.341196006275194,20.57875899858835,0.599705551103532
2,17.251978678953115,20.47687284481186,0.5983325076932998
3,17.67483552687321,20.588271843481014,0.6156337755413172
4,17.814010646067423,20.603281813911618,0.6219402696038079
5,18.4358910552763,20.475725746540657,0.6561863164994908
6,18.23018865025785,20.45903408221935,0.6466673156264018
7,18.45755517166041,20.413729947820904,0.6592403840973197
8,18.3710645047231,20.412139726598657,0.6550545255821236
9,18.71883046051961,20.47944283896467,0.6698829928330784
10,19.01104666349289,20.31526446116524,0.6896807418026223
11,19.30976840227945,20.503851811840118,0.6979063511381873
12,19.27296244298391,20.512943123726966,0.6958027600863682
13,19.253268268259482,20.420793940092736,0.6979781643198323
14,19.21320588129909,20.34456534532161,0.6986242094657248
15,19.697721639135924,20.254186102551355,0.7256634043312409
16,19.800974471315435,20.282923396445977,0.7297258971016425
17,19.841360244824525,20.29941612442066,0.7311225186900835
18,19.88413445096051,20.315412056490256,0.732652353276064
19,19.996013886536225,20.23113365319123,0.7412344826346781
20,20.12406062779497,20.25794746115436,0.7465741856027678
21,20.33765363035913,20.390528185703282,0.7521950138159271
22,20.404261625974286,20.424668307576727,0.754198863550696
23,20.2414046784021,20.234163062290076,0.7532510552317896
24,20.353544708932624,20.23402044671149,0.7587985170504233
25,20.50532918658896,20.25849506523498,0.7653741868119912
26,20.57219713517844,20.214312236110963,0.770355031291155
27,20.55868950635704,20.213001739660605,0.7697367123770052
28,20.75977702122036,20.17988187927729,0.7809647804432426
29,20.863534036300102,20.163031349290947,0.7867633473107682
30,20.850651499070928,20.16751469960224,0.7859496688198049
31,20.813284168297198,20.157353834048447,0.7844920666911379
32,20.76067645694124,20.1604388649145,0.7817625678957699
33,20.879096475693903,20.179738688216236,0.7868831564685398
34,20.85322648185779,20.174275242894794,0.7858139284305223
35,20.854461200252338,20.174479405472297,0.7858671781117603
36,20.854254665288252,20.161299768610284,0.7863706629655001
37,20.863926163007296,20.1853173530767,0.7859141318176637
38,20.879622195601023,20.068996439486046,0.7912514331986044
39,20.895720639875037,20.047123498125917,0.792917779020069
40,20.991862083582525,20.104556626345772,0.7954347057137378
41,20.982587408275787,20.118110327053778,0.7944378049653721
42,20.98205073198074,20.1089914841793,0.7947713710334294
43,20.903257672199317,20.004156120711563,0.7949976782941457
44,21.0076534888076,20.079215109573347,0.7972250609126392
45,21.007709397897003,20.079173988764268,0.7972294780081322
46,21.121114197885184,20.2204717090643,0.7972669693288371
47,21.102745616964235,20.1092377694082,0.8007635993772492
48,21.10575337550373,20.10256456537076,0.8011790397752511
49,21.12033600220229,20.120670535773044,0.8011828419704771
50,21.120520214434023,20.12054870265908,0.8011968486875101
51,21.02377926841088,19.997405218846932,0.8012929224092017
52,21.0870523124727,20.045332687794463,0.8025335654452895
53,21.109068030629597,20.06666563949163,0.802777517702124
54,21.320516271163736,20.23623956724762,0.8064994593945465
55,21.27585702794672,20.210558904835775,0.8053145439759413
56,21.271724142257263,20.208643397788727,0.8051863661485437
57,21.30816490505474,20.223765543582253,0.8063861732331999
58,21.30869117466576,20.21928201486404,0.8065910136015988
59,21.202011674008546,20.071595482379674,0.8072109508300855
60,21.15799888279404,20.012775331304848,0.8073842140984314
61,21.162456677432484,20.022557874625534,0.8072123840838071
62,21.25848149013667,20.126329180835747,0.8078215030696192
63,21.28705694031714,20.131079414656117,0.8090503546699837
64,21.173307648711326,20.01244927094799,0.8081623308442344
65,21.22095976183338,20.057314178912574,0.8087304021436441
66,21.17668675430744,19.97820036642755,0.8097169143168481
67,21.177394522287017,19.980308617100167,0.8096668991609858
68,21.232523312477536,20.048597018368937,0.80965881540763
69,21.189823110613524,19.99112235362745,0.8098506339077972
70,21.279962501316497,20.085091578376986,0.8105495779189288
71,21.269442990501773,20.077900683909235,0.8103159412248899
72,21.272007802926083,20.076626972371766,0.8104951008612469
73,21.350314473843746,20.140018827865287,0.8118321344974022
74,21.335629301081283,20.128484455131552,0.811567772898902
75,21.234185168528906,20.006936265227402,0.8114278444893315
76,21.314049136487313,20.070453406482095,0.8128390926743295
77,21.30481606295882,20.070001551090073,0.8123973494198983
78,21.36201155596393,20.141435511353716,0.8123557800406369
79,21.306097146165893,20.058196018448573,0.8129393655924153
80,21.306842746081834,20.060077165777106,0.812900299999924
81,21.3027629795447,20.058062863245592,0.8127785365264705
82,21.35732965493684,20.114829262883053,0.8131975390474853
83,21.30561670955622,20.060445236755783,0.812824267712674
84,21.299904633059107,20.05681571049219,0.8126865634275258
85,21.33484962269798,20.061385772587652,0.8142433333303576
86,21.33321080223285,20.06129266972074,0.8141654214977471
87,21.342277548562905,20.059993066947285,0.8146701493875371
88,21.375006251747752,20.08414402488841,0.8153200968612718
89,21.363528976040836,20.078958990706425,0.8149590316716478
90,21.349019401633985,20.07293283838445,0.8144808500714248
91,21.346636123203222,20.0714691209326,0.8144215067025293
92,21.36768315865425,20.083054377720863,0.8149996933141673
93,21.30696671081005,20.00506508374094,0.8151418974419378
94,21.353913690179695,20.069919375971974,0.8148470048045564
95,21.386308873602445,20.099483901231107,0.8152601805163153
96,21.34001638772782,20.050877895375496,0.8149277289996593
97,21.371704587508678,20.07803752931827,0.8154036251602007
