,expReturns,expRisk,SharpeRatio
0,24.173671950278152,21.554226770389928,0.889555081447781
1,23.720565492285097,20.804696803329144,0.899823999804191
2,24.654492973635,21.690156151003436,0.9061480625959321
3,25.70272550717858,22.01014049772816,0.9405994254927847
4,25.69922847272168,22.007885365010992,0.94053690890403
5,25.704809305682485,22.015436017633714,0.9404678285316967
6,25.482651912386032,21.818350611426325,0.9387809499064157
7,26.04137727641984,21.862512928878335,0.962440930046342
8,26.212835109631527,21.526496323236895,0.9854290633786612
9,26.462290305624748,21.66981499813735,0.9904233288318133
10,26.32784345641628,21.548342930547644,0.9897672189995279
11,26.21712930440241,21.52314487862878,0.9857820232149147
12,26.48320789305125,21.33781650646157,1.0068137893371447
13,26.638953961282972,21.369959204748888,1.0125875184859645
14,26.58025162523414,21.281299791310957,1.0140476304010926
15,27.313514032503328,21.8209302835844,1.0225739114931087
16,27.351064247106336,21.63271354201544,1.0332066850372563
17,27.64716799190472,21.771989976955112,1.040197428708903
18,27.649999925805368,21.914224443209545,1.033575246274518
19,27.39103387699775,21.553825386378538,1.0388426868832437
20,27.1167736480048,21.202559298326893,1.0431181130926042
21,27.529441069468174,21.565996517468044,1.0446742422136515
22,28.051692462670232,21.89685771909062,1.0527397473370246
23,27.832231555371088,21.516775823689684,1.06113628465809
24,27.92126254441385,21.570412503656502,1.0626251371191144
25,27.762410067616905,21.416243883688548,1.0628572494429638
26,28.17305961973173,21.596919616290943,1.0729798522865213
27,28.142077311863133,21.503821794554426,1.0761843886617204
28,28.23931842347658,21.551670685851203,1.078307049241121
29,28.239027853259092,21.55160735100763,1.0782967355876856
30,28.240623393089525,21.44481451041048,1.0837409380159133
31,28.25037775791199,21.442091600831933,1.0843334778501692
32,28.712072331165682,21.723574944734693,1.0915363788644261
33,28.41853563751524,21.404187709964514,1.0941099916916244
34,28.199542857487714,21.275269535580374,1.0904464838242929
35,28.70034361648628,21.606252096103,1.0969206279306989
36,28.715624984356005,21.58679824394335,1.0986170675408033
37,28.564231605387235,21.503244112563273,1.0958454213715516
38,28.675925134022528,21.542927395878188,1.0990115084615866
39,28.61561210361092,21.48301945835446,1.099268757326714
40,28.721907721845042,21.503914440424364,1.1031436991421042
41,28.692345586310708,21.504468492369405,1.101740579857514
42,28.302286440208736,21.16225837429118,1.1011247489784621
43,28.447268095549248,21.208983694628067,1.105534731562272
44,28.49780283933814,21.28072567246035,1.1041824043503805
