date,APOLLO HOSPITALS ENTERPRISE LTD.,ASIAN PAINTS LTD.,BAJAJ FINANCE LTD.,BHARAT PETROLEUM CORPN. LTD.,BHARTI AIRTEL LTD.,BRITANNIA INDUSTRIES LTD.,CIPLA LTD.,COAL INDIA LTD.,DIVI'S LABORATORIES LTD.,DR. REDDY'S LABORATORIES LTD.,EICHER MOTORS LTD.,GRASIM INDUSTRIES LTD.,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,H C L TECHNOLOGIES LTD.,H D F C BANK LTD.,H D F C LIFE INSURANCE CO. LTD.,HERO MOTOCORP LTD.,HINDALCO INDUSTRIES LTD.,HINDUSTAN UNILEVER LTD.,HOUSING DEVELOPMENT FINANCE CORPN. LTD.,I C I C I BANK LTD.,I T C LTD.,INDUSIND BANK LTD.,INFOSYS LTD.,J S W STEEL LTD.,KOTAK MAHINDRA BANK LTD.,ULTRATECH CEMENT LTD.,LARSEN & TOUBRO LTD.,MAHINDRA & MAHINDRA LTD.,TECH MAHINDRA LTD.,MARUTI SUZUKI INDIA LTD.,N T P C LTD.,NESTLE INDIA LTD.,OIL & NATURAL GAS CORPN. LTD.,TATA CONSULTANCY SERVICES LTD.,POWER GRID CORPN. OF INDIA LTD.,RELIANCE INDUSTRIES LTD.,S B I LIFE INSURANCE CO. LTD.,U P L LTD.,SHREE CEMENT LTD.,STATE BANK OF INDIA,SUN PHARMACEUTICAL INDS. LTD.,TATA MOTORS LTD.,TATA STEEL LTD.,TATA CONSUMER PRODUCTS LTD.,TITAN COMPANY LTD.,AXIS BANK LTD.,WIPRO LTD.,BAJAJ AUTO LTD.,BAJAJ FINSERV LTD.
10-07-2020,-0.001103989,-0.008006988,-0.00475976,-0.001061712,0.010639233,0.014440875,-0.000234723,0.006134969,0.012291222,0.002271211,-0.001816945,-0.00843266,-0.023896255,-0.010199745,-0.017645229,0.012474368,-0.003789779,-0.006674757,0.022037365,-0.028761233,-0.027001485,-0.005628038,-0.031084359,0.000191889,-0.021017979,-0.013741183,-0.011695222,-0.01354569,-0.009726932,-0.014377274,-0.007780286,-0.00877193,0.004415512,-0.020573566,0.008165672,0.006120665,0.029491572,0.023742934,-0.013670772,-0.022285955,-0.017579106,0.024795103,0.006077606,-0.016835994,-0.007499712,-0.030002017,-0.031184573,0.002256318,0.004406662,-0.013000061
09-07-2020,0.007281989,0.018383988,0.038013747,-0.003702235,0.013094602,-0.003093623,0.00732976,-0.018441852,0.00593945,0.002547148,0.004721092,0.013393591,0.007486788,0.02322143,0.013149007,0.005584672,-0.010205207,0.063225806,-0.00466595,0.029585642,0.003794552,-0.004330107,0.007148028,0.009035756,0.010749936,0.011384217,0.015000066,0.003930943,0.016417234,-0.010540749,-0.006956853,0.002197802,-0.002556236,-0.013530135,-0.006557303,0.010603829,0.014599555,-0.012342051,-0.003265766,0.016212266,0.037519541,-0.001139896,0.01518747,0.030819868,0.00219704,0.000454018,0.021614319,-0.006723442,0.010359516,0.025572173
08-07-2020,-0.017896776,-0.034082772,-0.042930235,-0.004475451,-0.010314732,0.001780641,-0.003377582,0,-0.009613184,0.016529358,-0.027041266,-0.024292472,-0.015464663,-0.028967148,0.004705244,-0.001115688,-0.010948241,0.017728168,0.014808625,-0.000371008,-0.018880468,0.010553411,0.049971499,-0.024491595,0.023578727,-0.011328339,-0.019510616,-0.002490462,-0.015625,-0.005793644,-0.02928494,-0.016747704,-0.006524798,-0.007931666,-0.02246795,-0.019352975,-0.013957059,-0.020606689,-0.015411908,-0.016837466,0.017497349,0.006781429,-0.03392939,0.011807448,0.047734432,-0.024698647,-0.007153236,-0.008003557,0.001861511,-0.027953138
07-07-2020,0.006524591,0.021593469,0.078213459,-0.026524859,-0.016389178,0.014898812,0.003072802,-0.02208318,0.010827819,-0.017600206,0.035307348,-0.027294705,-0.037557379,0.023068948,0.001949229,-0.003591585,-0.007813205,-0.013281503,-0.003446521,0.009659121,0.03924278,-0.027777778,0.061302682,0.039463351,-0.014967742,0.000255867,-0.017527793,-0.007989907,-0.01849093,0.009113576,0.016844667,-0.027836134,0.006570646,-0.021492537,0.00296041,-0.02752809,-0.015309429,0.0059641,-0.012374069,-0.012420412,0.002924754,-0.001978342,0.000458716,-0.025376217,0.017254129,0.002021298,0.030760369,0.010105547,-0.017241379,0.048464598
06-07-2020,0.021923467,0.007784625,0.060480982,0.012454593,-0.008341216,0.024333376,-0.006574828,0.004436229,-0.013399073,-0.007509977,0.014088551,0.020695694,-0.00263596,-0.000777001,0.027049676,0.021934807,0.011941934,0.054303279,-0.005566546,-0.008752387,0.002354571,-0.0373404,0.017857143,0.001704471,0.014663524,0.010415128,0.010618058,0.007360339,0.075494816,0.025299718,0.032281991,0.007407407,0.006372937,0.016383495,0.02889096,0.002252252,0.035740254,0.023043659,0.027915353,0.010427301,0.01813752,0.00702527,0.053649106,0.027280994,0.023332072,0.010662681,0.01295367,-0.009564057,-0.012037921,0.022050932
03-07-2020,0.012660086,0.005455246,-0.011048326,0.004954368,0.041185424,0.000919352,-0.011451563,0.012350299,-0.00282248,0.00022956,0.034320242,0.01650619,0.039215686,0.017480675,-0.014182119,0.044164614,0.025024332,-0.009137056,0.010200999,-0.002249332,-0.005098526,0.008258441,-0.015359741,0.008062384,-0.017999486,0.001331361,-0.006475178,0.003133964,0.001510289,0.0113221,-0.002748615,0.011777302,-0.005583897,0.006719609,0.019701922,0.014277556,0.015650297,0.036852773,0.003955249,0.004823649,-0.004044217,0.008139535,0.018709995,-0.01492983,0.014457523,0.017335766,0.012405482,0.002676182,0.018424297,-0.006366339
02-07-2020,0.03250862,-0.000918246,0.003503842,0.008812311,-0.003034901,-0.003059829,0.030457662,-0.001867762,-0.01989961,0.002326503,-0.002627439,0.005859852,0.008726003,0.031626643,0.004425595,-0.003092877,0.0486565,0.001355473,-0.008592886,0.029588862,-0.003296251,0.014539182,0.004772058,0.03374778,0.015669888,-0.003501013,0.004193813,0.018392297,0.061629422,0.027385968,0.025046958,-0.002136752,-0.000565515,0.017402113,0.031117803,0.009512828,0.013092772,0.010928283,-0.01006824,0.004383701,0.003517316,0.010359927,0.007940447,0.034599938,0.016384915,0.040286859,-0.023196769,0.023510614,0.013124329,0.003152682
01-07-2020,-0.022372856,0.000325936,0.043412222,0.01644385,0.000535858,-0.0160525,-0.020538852,0.007527286,-0.016521129,-0.008491869,0.003689805,-0.00863321,-0.000290782,-0.00915866,0.017591594,0.001183971,0.000196313,0.009233926,-0.00440367,0.045878095,0.035851472,0.042383766,0.037173547,-0.005503091,0.011090573,-0.002719688,0.001297017,-0.020505484,-0.023007637,0.004600662,-0.006029152,-0.022964509,-0.021869696,-0.011063307,0.004754701,-0.008006863,0.019658471,-0.001488003,0.051152399,-0.016812683,0.035584197,-0.010149064,0.025445293,-0.009182736,-0.007613886,-0.001737116,0.065412517,-0.002731618,0.005661612,0.055464787
30-06-2020,-0.011135123,-0.002659653,-0.009429836,-0.024390244,-0.012784341,0.024025005,-0.00721042,-0.014831294,-0.01627385,-0.007272544,0.012189803,0.000726686,0.003648037,0.005689001,-0.009479113,0.021965748,0.017132246,0.002399726,-0.001351382,0.007753496,0.024336928,-0.013181242,-0.010833333,0.005739665,-0.007079182,0.003540737,0.022734437,0.007527226,0.006404572,0.00341612,0.028105024,0.009483667,0.026882154,-0.012742718,-0.009278424,-0.019074334,-0.011055335,0.024974581,-0.01551285,0.031738501,-0.00446304,-0.018775934,-0.012066365,0.018232819,0.002328289,-0.007937751,0.004570158,-0.000227583,-0.011697849,-0.007648297
29-06-2020,-0.016640853,0.003082852,-0.015687963,-0.026165375,0.011955746,0.018183659,0.015750512,-0.051020408,-0.014527279,-0.006189666,-0.019482066,0.005031242,-0.001602564,-0.015469417,0.0185527,-0.008673187,-0.01432817,-0.034425687,0.013346022,-0.015938056,-0.017187052,0.010502049,-0.025479647,-0.0219861,-0.010121983,0.011603612,-0.013883852,-0.026605695,0.012066215,-0.034412053,-0.01324089,-0.021649485,0.002839155,-0.020796197,-0.008117611,-0.005301339,-0.010622111,0.003123606,-0.018966496,-0.008075884,-0.028981582,0.004271278,-0.019230769,-0.009263548,0.002333722,-0.009056096,-0.047193127,-0.025504546,-0.002824662,-0.009434438
26-06-2020,-0.034330435,-0.001332149,-0.033889564,0.06320054,0.002504472,0.001738929,0,0.012108262,0.008710764,-0.001996705,0.021154516,0.014322166,-0.002325581,0.022452504,0.026925881,0.006500743,-0.007520413,0.030354707,-0.008720061,-0.004753066,-0.005413105,-0.034141514,0.036620015,0.068094218,-0.004649961,-0.030107838,0.015319473,0.020252359,-0.011532775,0.012090589,-0.001284209,0.009365245,-0.006522905,0.03125,0.050964734,-0.000836353,0.013825019,-0.002416534,-0.005983292,0.020619608,-0.003508772,-0.015790013,-0.023121387,0.002321263,0.004296875,-0.011661211,0.007469765,0.033226398,0.016717191,-0.01243118
25-06-2020,0.018203712,-0.033338103,0.024161257,-0.021925769,0.002960438,0.001160631,0.00586185,-0.008124338,-0.004655434,-0.008917418,-0.018774899,-0.010103479,-0.022310644,-0.017065761,-0.003631961,0.021147463,0.026425535,-0.031704095,0.020114538,-0.011097205,0.008330939,0.053427157,-0.013597675,-0.019113632,-0.001805054,0.028127093,-0.005037157,-0.013029146,-0.015717474,-0.012122293,0.001207572,-0.009788769,0.004731281,-0.018050542,-0.012780335,0.004761905,-0.005758602,0.007044508,-0.004607259,-0.022043982,0.003521127,0.006709331,-0.009541985,-0.009047692,0.002349256,-0.010726574,-0.006946897,0,0.001135859,-0.004118391
24-06-2020,-0.003036509,0.037620999,-0.030094199,-0.034311224,-0.037059433,-0.005956072,-0.043346469,-0.015988877,-0.016260163,-0.016111564,0.030501114,-0.013979272,-0.010684662,-0.035588109,-0.009402283,-0.018247835,0.030985799,-0.043890117,-0.011897307,-0.021952016,-0.074571315,0.0322841,-0.074365872,-0.009019635,-0.038432928,-0.033095906,-0.030739576,-0.012453493,-0.002033308,0.00384753,-0.022279793,-0.036724566,0.009638365,-0.029772329,0.003390164,-0.047746066,0.004038584,-0.019958577,-0.039192399,-0.008349355,-0.040789816,-0.032071136,0.003831418,-0.017921687,-0.019828579,-0.011058294,-0.042826552,-0.01087942,-0.015687508,-0.043293537
23-06-2020,0.012729743,0.019217383,0.06520438,0.017785278,-0.0038723,0.01340173,0.00586935,0.001392273,0.013110567,0.018845234,0.017181242,0.007691062,0.017305492,0.018697331,0.013171324,0.03199462,0.002590566,0.054963358,0.026251904,0.010278114,0.023398177,0.004594595,0.062257604,0.024086969,0.018691589,0.02549157,0.030730018,0.066284644,0.035388471,0.018778487,-0.001611262,0.057187828,0.025255873,0.009428403,0.00362435,0.049552072,-0.014460384,0.024037535,0.037875392,0.033548161,0.02530634,0.014699919,0.017048222,0.019342954,0.025583836,0.020163349,0.031384401,0.011694565,0.002241093,0.02201001
22-06-2020,0.020135697,0.018274268,0.052508708,0.012087768,0.014934498,-0.005045731,0.031043697,0.046630237,0.019307951,0.006802976,0.013810316,0.027193347,0.002006306,0,-0.004451541,-0.001343312,0.02408897,-0.006289308,0.003846613,-0.008555392,0.010307861,0.005161641,0.012922568,-0.002622068,0.018785383,0.040575816,-0.002893375,0.010298375,-0.00259974,0.017908509,-0.000228916,0.024731183,0.00285495,-0.010495627,-0.008143402,0.042007001,-0.007530976,0.002706709,0.021286336,0.015621144,0.017344173,0.010448679,0.001463415,0.016066136,0.010071561,0.003740329,0.031411102,-0.018013961,0.067829566,0.048094851
19-06-2020,0.017254815,0.015458756,0.068350522,0.027819041,0.020681048,0.010075641,-0.00911144,-0.002543605,-0.002467052,-0.000349389,0.013630481,0.005266678,0.014834206,-0.016149927,0.013137899,0.009981587,-0.003847861,0.001657825,0.013266517,-0.011234139,0.033522727,-0.013665595,-0.03114984,-0.011696316,0.004653568,-0.000652166,-0.002055017,0.001728657,-0.012929333,0.005504758,0.03201561,0.003236246,-0.005198112,0.025717703,0.003189245,0.035962526,0.062503774,0.005508035,0.021032952,-0.008558911,0.026996938,0.007950439,0.063829787,0.007701981,0.013838506,-0.000153689,0.02873705,0.017877607,-0.001493457,0.087009793
18-06-2020,-0.003623322,0.001504325,0.054236227,0.015496434,-0.00452569,0.000823178,0.002654798,0.062958671,0.004499804,0.00547024,0.019003563,0.024406954,0.007324934,0.005383346,0.04156242,0.03107514,0.000698176,0.018918919,-0.006207145,0.034157078,0.029390262,0.029801325,0.016390105,0.014566901,0.008079229,0.047877472,0.009201407,0.013392857,0.018086817,0.000653534,-0.002060703,0.013114754,-0.001185321,-0.007125891,-0.004736791,0.037304075,0.025102919,-0.000582864,0.016872624,0.01066308,0.03873952,-0.002882734,0.009958071,0.032121999,0.006899351,0.013499481,0.040554415,0.001606979,-0.004127238,0.077546928
17-06-2020,-0.014860681,-0.016217549,0.013107822,0.013481584,0.034042944,0.016769546,0.003998119,-0.012962257,-0.008727132,-0.005055612,0.005254637,-0.0089119,0.001467136,-0.008693407,-0.011258078,-0.010480522,-0.013627163,-0.013990673,0.000915067,-0.014956913,-0.002915877,-0.020540541,0.019406393,0.00349401,0.009471192,-0.025845865,0.007738198,-0.011451874,-0.018056241,0.004219014,0.040710988,-0.014008621,-0.008808537,0.003575685,0.000977613,-0.019668101,-0.00145268,0.010404397,0.015811708,-0.021522932,0.000289184,0.00465453,0.006860158,-0.002427577,0.001490313,0.005166745,0.021098152,0.025423729,-0.010667844,-0.01781292
16-06-2020,-0.026901538,0.002162897,0.005783788,-0.003462604,-0.01053205,-0.003529727,-0.00908879,-0.007191522,-0.006295368,-0.00170725,0.013778709,0.01237326,0.003090508,0.003368167,0.042690951,0.01160232,0.020356451,0.029492455,-0.00381423,0.040105044,0.035789792,-0.011752137,-0.017837122,0.019853102,0.034285714,0.022339659,0.009386349,-0.005389488,-0.002755092,-0.02824344,0.004830389,-0.004291845,-0.003548716,-0.002378121,0.007832898,-0.003369066,0.001951008,0.025224742,0.022839506,-0.000269021,-0.004605642,-0.004940305,-0.05721393,0.008981058,-0.002567568,0.010175032,-0.020662218,-0.006548176,-0.0037016,0.004839721
15-06-2020,0.005058421,-0.011695728,-0.040303655,-0.034501204,-0.016782717,-0.002629194,7.7688E-05,-0.018937987,-0.025072022,0.001085343,-0.022266318,-0.033308414,-0.01607298,0.014367061,-0.033477487,-0.004778021,-0.022357766,-0.001711743,-0.010890972,-0.022625823,-0.038059268,-0.034553894,-0.071719179,-0.00650242,-0.027520508,-0.024144398,-0.011547954,-0.028605354,-0.000590029,-0.01063638,-0.015462759,-0.038183695,-0.005819487,0.00238379,-0.004707036,-0.018340349,0.0162072,-0.006862549,-0.0161545,-0.012298678,-0.030421435,0.011872527,-0.045584046,-0.035894207,-0.002695418,-0.029968293,-0.045098039,0.028379028,-0.019265676,-0.03449711
12-06-2020,0.041594004,0.016608717,0.047565095,0.010403999,0.014949715,-0.001275832,0.013543307,-0.022149601,0.016466494,-0.012236297,0.025208602,0.019217745,0.019636793,-0.012628665,0.014608714,0.001295724,0.039784411,0.011426593,0.000166121,0.002657417,0.008644689,-0.001801802,0.010130938,-0.01690461,0.0232873,-0.014553015,0.022578207,-0.004352733,0.071436097,-0.029990382,0.024990094,-0.01172871,-0.006740626,-0.03452244,-0.01361449,-0.02748538,0.03323145,0.012889729,-0.01389388,0.053712261,0.011289867,0.01361765,-0.008007537,0.014210442,-0.012772751,0.027805519,-0.013181763,-0.023485204,0.023394824,0.024806126
11-06-2020,-0.005974994,-0.015495584,-0.039722456,-0.023485948,-0.026891201,-0.001969203,-0.012364881,-0.021321962,-0.016014866,-0.013349544,-0.037872914,-0.039284262,-0.022796133,-0.001123207,-0.023441045,-9.96612E-05,0.007721671,-0.017352841,-0.005991697,-0.012076494,-0.033286119,-0.024114544,0.04713771,-0.016623594,-0.03299293,-0.025182961,-0.023085341,-0.017009138,0.005296049,-0.031583404,-0.0439513,-0.001018849,0.004448221,-0.01529745,-0.019490219,0.005586592,-0.021912667,-0.001078603,-0.017764706,-0.012183161,-0.056206713,-0.051086848,-0.047127469,-0.033487654,-0.023007929,-0.02660527,-0.032752369,-0.018894009,0.000496835,-0.012444955
10-06-2020,-0.006522297,-0.003714869,-0.003253397,-0.006684142,-0.001232828,-0.011330035,0.004530896,-0.024948025,-0.01121067,-0.002740191,0.003711785,0.004657624,0.001444878,0.010212097,0.004608528,-0.010160797,-0.039814854,0.030504909,0.006218846,0.020992043,0.012767178,0.002770781,0.076956241,-0.002438685,0.004735596,0.021546601,0.000290134,-0.007080667,-0.013994778,0.00733538,0.002348869,0.001530612,-0.001078384,-0.019444444,0.017711928,-0.002931692,0.022769411,-0.022148978,-0.013005109,0.023965007,0.017619951,-0.003195207,-0.000448632,-0.024683925,0.001040989,-0.019907732,0.01761695,-0.006182734,-0.026494456,-0.016532349
09-06-2020,0.000366555,0.004772832,-0.025386379,-0.031971581,-0.029650517,-0.003239174,0.007794048,-0.016359918,0.003626116,0.039368888,0.007813032,-0.008506846,0.008010486,-0.009338521,-0.028152377,-0.029115985,0.001258231,-0.025623505,-0.002462471,0.006417537,-0.031267371,0.004300531,0.027236492,-0.004508566,-0.02513465,-0.024387507,0.003480493,-0.008373641,0.016778167,-0.006440678,-0.012642115,-0.005580923,-0.016847626,-0.0104453,0.000144805,-0.010443864,-0.02061166,-0.02669062,-0.014194139,-0.008078033,-0.0125803,0.02402863,-0.034647033,-0.004196643,0.012649888,-0.027219512,-0.023707147,-0.035769486,-0.003534389,-0.023920455
08-06-2020,0.003679041,-0.002624271,0.048904972,0.066287879,0.001369043,-0.011509505,-0.024274082,0.012771833,-0.019105303,-0.014236379,-0.034323406,-0.015945149,0.006302213,0.003993402,-0.016886824,0.011234867,0.018648666,-0.019430486,0.011544357,-0.003283143,0.007278835,-0.01175,0.069255357,0.024589581,-0.010657194,-0.000784871,-0.023607396,0.006385763,-0.027571252,0.017504527,-0.00198392,0.006125574,-0.015245498,0.04600345,0.011473209,0.005249344,-0.00771322,-0.02184009,-0.00591716,-0.041137006,-0.005324814,-0.010622155,0.042437923,-0.015784039,-0.000789993,0.034360967,0.061559339,0.0352,0.008914743,0.039063097
05-06-2020,-0.003811618,0.002938026,0.033419079,0.034569629,0.020787842,0.00473865,-0.014609038,0.032798574,0.016066745,0.006501788,0.012875623,0.036440258,0.005748821,-0.005181795,0.031596286,-0.002608192,0.004894279,0.046267087,-0.015561633,0.001303633,0.026879402,-0.000749438,0.017588242,-0.005934299,0.026302083,0.002547962,0.017258603,0.026377995,0.012017975,-0.003865315,0.009841482,0.02942722,-0.005800565,0.024146054,-0.02070235,0.012998523,0.001202684,0.002390539,0.041108873,0.032385911,0.079000287,-0.001212489,0.124365482,0.059384279,-0.004587156,0.02028314,0.027767212,0.011560694,-0.014535451,0.019389503
04-06-2020,0.01070529,-0.048236288,-0.040984286,0.023492336,0.037705067,-0.017078312,0.030177792,-0.010232886,0.016350432,0.009211589,-0.015385185,0.012211442,-0.001030776,0.028695807,-0.020102715,0.032412486,0.012629337,-0.004883153,4.71587E-05,-0.038869065,-0.025220681,0.0175394,-0.040013878,0.008837574,-0.00363259,-0.037611337,-0.013485827,-0.031831894,-0.013708514,0.052146408,0.011770982,0.004751848,-0.012118305,-0.01622248,0.022188012,0.028562747,0.024746213,-0.015239747,0.007038893,-0.01079283,-0.00485992,0.039273338,-0.002531646,0.008034026,0.040501841,-0.013308274,-0.037113906,0.023184291,0.012161385,-0.028234693
03-06-2020,-0.00797413,0.004241502,0.028002728,0.021809133,-0.011557069,0.017183425,0.005646173,-0.011854951,-0.011945251,0.017225888,0.008427104,0.002431458,-0.001176644,0.0046412,0.021228771,0.003301981,-0.007786046,0.015586256,0.006216191,0.012186044,0.024253731,-0.00278834,-0.005406027,-0.009250106,0.002862347,0.032504282,0.005646476,0.016764504,0.04807173,0.010502283,-0.011616668,-0.02118863,0.023103891,0.023724792,-0.000488484,-0.003029385,0.003874455,0.035407312,-0.013185778,0.020239611,0.027312775,0.00644684,0.023316062,-0.006261741,-0.002177167,0.008400348,-0.001341136,-0.020847811,-0.004542041,0.019547901
02-06-2020,-0.009211389,0.009478813,0.085776431,-0.013572047,-0.001699311,0.004701806,-0.007626459,-0.034668462,-0.027842181,-0.014733594,0.024167317,0.022022279,0.032184606,0.00080393,0.013516934,-0.031776787,-0.003460431,0.014372979,-0.000545398,0.043649652,0.02697126,-0.016454749,0.059985369,0.012222143,-0.009280742,0.075696892,0.004861493,0.018639229,0.003795272,0.007267041,-0.01786454,-0.01174668,-0.009835045,0.004169148,0.000928982,0.039030532,0.010096359,0.006066082,0.012878607,0.006248413,0.001176125,0.016544908,0.077610274,0.013324873,0.012677415,0.017989363,0.033127598,0.003720065,0.013704093,0.08849093
01-06-2020,0.012049081,0.006030539,0.106057892,0.010210035,0.011672096,0.016573686,-0.008717118,0.051309271,0.037634409,-0.02891004,0.026425436,-0.009674134,0.01714021,0.01726488,0.037829034,-0.013570336,-0.01463456,0.002160605,0.024886383,0.047501356,0.021991264,0.016214847,0.041788391,0.012373372,0.052931596,0.019934641,-0.022830582,-0.004397962,0.056720523,0.024696013,0.032580024,0.000510986,-0.020372503,0.009014423,0.036960986,0.008251349,0.038206774,0.008001041,0.033140323,0.010166704,0.054246745,-0.018661044,0.029310345,0.067750678,-0.01103843,0.07741573,0.03117288,0.010573308,0.017635123,0.081341234
29-05-2020,0.014883512,0.024032611,0.003054885,0.05008424,-0.018036428,0.01673061,0.031511101,0.055265123,0.045949849,0.047199537,0.019212885,0.022029488,-0.02411091,0.014005344,0.006770696,0.012383901,0.027305165,0.003251445,0.023582676,0.021678882,0.015603488,0.035142932,0.017577873,-0.023183489,0.000271518,-0.004432876,0.025110259,0.02954169,-0.009196185,0.001415896,0.026049905,0.02246604,0.032470724,0.055168041,-0.015940727,0.00190779,-0.005331975,0.02746959,0.03771414,0.002325928,0.019595449,0.032999347,0,-0.001015228,-0.011450896,-0.010506421,-0.015347231,0.067469275,0.0425,0.027753474
28-05-2020,-0.000411184,0.01491247,0.0058096,-0.009106086,-0.000621559,0.031969071,-0.007424374,0.023700306,-0.002314006,0.001223281,0.084823561,0.017382864,0.015766111,0.022035973,0.046035523,0.026822968,0.056282031,0.038259565,0.005930634,0.033940397,0.025090168,-0.007806401,0.048516059,0.002764193,-0.003517316,0.009773726,0.021945592,0.064229888,0.018265896,0.011360382,0.042702692,0.010559662,0.016310232,0.011545863,-0.000498679,0.000636335,0.018470478,0.009377319,0.008509541,0.016181135,-0.002522068,0.018185851,0.028976937,0.02621983,0.007054674,0.015352486,0.010206718,-0.009440994,0.007537153,0.006552295
27-05-2020,0.011991678,-0.006380955,0.05874795,0.052051732,0.00688422,0.017842186,0.00852318,0.027897839,-0.002308664,0.004839169,0.010932044,0.063831784,0.035012674,0.013263359,0.060124355,-0.008178146,0.029333144,0.03253292,0.01026393,0.045434877,0.089340622,0.002347418,0.059592188,0.036588054,0.048510638,0.055801249,-0.015478077,0.030646236,0.007806128,0.006340667,-0.000333578,0.01827957,0.003683545,0.012337662,0.032063819,-0.001271052,0.015097784,-0.017628736,0.056531808,-0.00918117,0.047556143,-0.017967984,0.017448857,0.026742735,-0.009141014,-0.007728927,0.133899795,0.065942797,0.006121216,0.039245836
26-05-2020,0.032617188,0.007386118,-0.034981269,-0.006503807,-0.057231962,-0.001026175,-0.018221631,0.016373802,-0.010474138,-0.007333958,0.063401425,0.000563539,0.016097875,-0.012066365,0.016153067,0.02566953,-0.017181252,0.034040849,-0.005080738,-0.009233915,0.005669129,0.028709418,0.029111866,-0.017043403,0.060788444,-0.006033443,0.040410008,0.012075518,0.006567374,-0.017369961,0.021784859,0.022539857,0.027135117,0.01116218,-0.038285446,0.009624639,-0.005239077,0.033563943,-0.011046747,0.038023129,0.003646006,-0.021836387,0.003623188,0.021861906,0.026210512,0.05072677,0.012909927,-0.001058201,0.004346549,-0.050584514
22-05-2020,-0.00023432,0.027694849,-0.04768365,0.006385696,-0.002270625,0.018049149,0.036895881,0.00562249,-0.015844062,0.011786875,-0.011726625,0.010247652,-0.020652688,-0.00832009,-0.024082369,0.001923856,0.014673272,-0.035907336,0.008625501,-0.050804483,-0.043856767,-0.013760254,-0.024365629,0.029976198,-0.022071807,0.008650293,0.018885622,-0.005850091,0.04420769,0.018459763,0.016672937,0.007756233,-0.004927756,-0.011038961,0.014639413,-0.019194462,-0.006730269,-0.000616101,0.011859324,0.034236916,-0.007239223,0.006324365,-0.015457788,-0.032604864,0.00596725,-0.000235336,-0.056690929,-0.000528821,-0.032798682,-0.049270797
21-05-2020,-0.00632543,0.04949835,-0.025748972,0.013920363,0.00084168,-0.005403072,-0.006525417,0.010141988,-0.006469423,-0.016034985,0.030164313,-0.018440905,-0.0203861,0.015377314,0.002858476,0.030359937,0.047390789,0.072019868,-0.010020845,-0.018254456,-0.004089645,0.075106686,-0.02938707,0.003957882,-0.00672318,-0.008490647,0.012186482,-0.017365269,0.008023701,0.001637134,0.032328622,-0.028525296,-0.000487628,-0.012820513,0.019246519,0.002840013,0.005266095,0.020396759,0.028747721,-0.008268231,-0.009452412,0.023477784,0.007789095,0.001765537,-0.001247401,0.001355014,-0.01462069,0.022438497,0.032294008,-0.03463383
20-05-2020,0.01114381,-0.002593171,0.039619329,0.053187862,-0.007932532,0.007683634,0.043196907,-0.002831715,0.021944654,0.056925073,0.054672919,0.048842434,0.014254386,0.016401351,0.031842533,0.015898251,-0.02406559,0.029838022,0.007744679,0.056596422,0.017815518,0.029282577,-0.028548124,0.001420879,0.01033668,0.026228493,0.026278667,0.048533936,0.057848002,0.012875536,0.018032173,0.020318506,0.0094797,0.011017498,0.00254022,0.002530845,0.017602385,0.018280105,0.049757103,0.058389106,0.003926702,0.03180892,0.020171149,0.041176471,0.007540846,0.026487663,0.022566996,0.002982646,0.019308174,0.036732849
19-05-2020,0.006476837,0.001898608,0.013592283,-0.002550587,0.112907722,-0.001784824,-0.009159797,0.015612161,-0.003626298,0.005558349,-0.001693845,0.032371924,0.088305489,0.014684288,-0.007171458,0.005113455,0.001424742,0.016905072,-0.014811121,0.018385635,0.006030151,0.036418816,-0.023755806,0.007079379,0.037059724,0.01508553,0.039406857,-0.020901211,0.015111347,0.016962603,0.017867167,0.024184477,-0.005544831,0.05829904,0.00156764,0.022977346,-0.022106542,0.003139493,-0.096194784,0.01035934,-0.016097875,0.002269117,0.014259144,0.020255064,0.031547105,0.011623639,-0.011984392,0.012074643,0.012855961,0.015675912
18-05-2020,-0.065852579,-0.033388068,-0.07086199,-0.075895663,-0.028965891,-0.005150929,0.052866912,-0.06095679,-0.002141144,-0.014979519,-0.078824931,-0.042579898,-0.051576395,-0.000977995,-0.057985701,-0.036835625,-0.056073488,-0.032704403,-0.013212932,-0.074519525,-0.074992253,0.000607349,-0.100191068,0.017783229,-0.063396443,-0.054867182,-0.076845792,-0.059058306,-0.010752688,-0.012731368,-0.074396126,-0.021463952,-0.012372444,-0.042678923,0.027840879,-0.033166458,-0.012779224,-0.068089634,-0.008181578,-0.053585673,-0.066706731,-0.017610343,-0.043864849,-0.025050283,-0.014480409,-0.03346736,-0.076566722,-0.008705114,-0.06988662,-0.054581062
15-05-2020,0.047048826,0.020066999,-0.012097538,0.027445915,0.026396221,0.002228493,0.000965336,0.007384376,-0.013267979,0.000830654,0.004828301,0.012612436,0.002756161,-0.011981834,-0.006210138,-0.015555556,-0.021326433,0.017491468,0.012985718,0.000857633,-0.014355528,0.005189255,-0.021728972,-0.008888551,-0.005136986,0.0044327,-0.00730018,-0.008317559,-0.047821201,-0.009986426,-0.002669117,0.016787913,0.012393412,0,-0.00496754,-0.006218905,0.016330652,0.006963509,-0.03304836,-0.00674752,-0.009228937,-0.016120189,0.006563246,0.018246137,-0.0292172,-0.000472813,-0.03333748,-0.011827957,-0.014448782,-0.013986744
